speaker_id	audio_path	normalized_text	audio
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_28388333.wav	goerge ya sami zaki ni kuma na sami teddy bear.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28388333.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
        0.00000000e+00, -6.10351562e-05,  0.00000000e+00]), 'sampling_rate': 32000}}"
8ccc91ca052c604cf86fefd873946766c4635ea955459dbfa2eda8a4049ebc817c4e2cd76f180cef9b83790dcccada3822e977ff0eb3130261a8edb44041c36a	common_voice_ha_28689292.wav	guda nawa ne suka rage maka?	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28689292.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
        0.00000000e+00, -3.05175781e-05, -1.22070312e-04]), 'sampling_rate': 32000}}"
f6eb0a9ba66e98eeec2c36585fdd0f17b29957d2d895dc4e69a8d398827434530b742a0420ec2cbe1dd98aeac419fcc3b0a6f79f6e77ca1257fe855dd7dda777	common_voice_ha_26878246.wav	bama alfahari da hakan.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_26878246.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05,  0.00000000e+00]), 'sampling_rate': 32000}}"
ce307e95436d72dd4ee9226525b59f7b73097d61a1542bf34e81e2b38d1fc79224e66e980ffcab331e0deee6c15d594892877c1c1de8081b9a424e5603761a3c	common_voice_ha_28486355.wav	an ɗauki mai gabatar da ƙara na musamman.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28486355.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
f6eb0a9ba66e98eeec2c36585fdd0f17b29957d2d895dc4e69a8d398827434530b742a0420ec2cbe1dd98aeac419fcc3b0a6f79f6e77ca1257fe855dd7dda777	common_voice_ha_26871572.wav	ibrahim ya yi tafiya zuwa gabacin ƙasar.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_26871572.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05,  0.00000000e+00, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_27010115.wav	dole ne mu dakatar da wannan annoba mai hatsari.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_27010115.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
        0.00000000e+00, -3.05175781e-05, -1.52587891e-04]), 'sampling_rate': 32000}}"
f6eb0a9ba66e98eeec2c36585fdd0f17b29957d2d895dc4e69a8d398827434530b742a0420ec2cbe1dd98aeac419fcc3b0a6f79f6e77ca1257fe855dd7dda777	common_voice_ha_26837341.wav	kowa a ƙauyen na kiranta da kyakkyawa.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_26837341.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05,  0.00000000e+00,  0.00000000e+00]), 'sampling_rate': 32000}}"
8ccc91ca052c604cf86fefd873946766c4635ea955459dbfa2eda8a4049ebc817c4e2cd76f180cef9b83790dcccada3822e977ff0eb3130261a8edb44041c36a	common_voice_ha_28688967.wav	ban saba da yanayin irin wannan zafin ba.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28688967.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -6.10351562e-05, -6.10351562e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
f6eb0a9ba66e98eeec2c36585fdd0f17b29957d2d895dc4e69a8d398827434530b742a0420ec2cbe1dd98aeac419fcc3b0a6f79f6e77ca1257fe855dd7dda777	common_voice_ha_26875005.wav	ina bukatar taimakon haryy game da haka.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_26875005.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
        0.00000000e+00,  0.00000000e+00, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30520520.wav	ibrahim ɗan asalin boston ne wanda ke da tushen gaske a cikin jama'a.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30520520.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_29182624.wav	nuna min a wannan hoton inda kake jin zafin	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_29182624.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
        0.00000000e+00, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_28803227.wav	yanzu fa babangida ba yaro ba ne.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28803227.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
ce307e95436d72dd4ee9226525b59f7b73097d61a1542bf34e81e2b38d1fc79224e66e980ffcab331e0deee6c15d594892877c1c1de8081b9a424e5603761a3c	common_voice_ha_28498949.wav	sai yaushe za ka ci abincin rana?	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28498949.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05,  0.00000000e+00]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30486767.wav	rubutun labarai ne na aikinsa.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30486767.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
f6eb0a9ba66e98eeec2c36585fdd0f17b29957d2d895dc4e69a8d398827434530b742a0420ec2cbe1dd98aeac419fcc3b0a6f79f6e77ca1257fe855dd7dda777	common_voice_ha_26877890.wav	an sanya yanki na ƙarshe a cikin wuyar warwarewa.	{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_26877890.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 32000}}
f6eb0a9ba66e98eeec2c36585fdd0f17b29957d2d895dc4e69a8d398827434530b742a0420ec2cbe1dd98aeac419fcc3b0a6f79f6e77ca1257fe855dd7dda777	common_voice_ha_26878223.wav	sojojin da ke kan kwale-kwalen za su sami saukin harin.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_26878223.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30487307.wav	dambe koyaushe ba wasa bane.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30487307.wav', 'array': array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, ...,
       3.05175781e-05, 0.00000000e+00, 3.05175781e-05]), 'sampling_rate': 32000}}"
f6eb0a9ba66e98eeec2c36585fdd0f17b29957d2d895dc4e69a8d398827434530b742a0420ec2cbe1dd98aeac419fcc3b0a6f79f6e77ca1257fe855dd7dda777	common_voice_ha_26797207.wav	zamu tafi gida.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_26797207.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30449170.wav	ina da zazzaɓi mai zafi ma	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30449170.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_29800883.wav	ba wani abin burgewa. wani ɗan ɓangarene a wannan wasan.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_29800883.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
        0.00000000e+00, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30449183.wav	shin zan iya yin shi?	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30449183.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
        0.00000000e+00,  0.00000000e+00, -3.05175781e-05]), 'sampling_rate': 32000}}"
f6eb0a9ba66e98eeec2c36585fdd0f17b29957d2d895dc4e69a8d398827434530b742a0420ec2cbe1dd98aeac419fcc3b0a6f79f6e77ca1257fe855dd7dda777	common_voice_ha_26871223.wav	ya busa ƙahonsa.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_26871223.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
        0.00000000e+00, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30665594.wav	hotel din ya samar da abin shanya jikakkun kaya.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30665594.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -6.10351562e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
ce307e95436d72dd4ee9226525b59f7b73097d61a1542bf34e81e2b38d1fc79224e66e980ffcab331e0deee6c15d594892877c1c1de8081b9a424e5603761a3c	common_voice_ha_28496979.wav	kwanannan na kaura daga australia.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28496979.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30527007.wav	kuna tunanin ina nake?	{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30527007.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 32000}}
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_27016332.wav	a saka ƙuntatawa akan tafiye-tafiye a ciki da wajen hubei.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_27016332.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
        3.05175781e-05,  3.05175781e-05, -9.15527344e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30247669.wav	ki buƙatar abin hawa zuwa gida?	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30247669.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05,  0.00000000e+00]), 'sampling_rate': 32000}}"
f6eb0a9ba66e98eeec2c36585fdd0f17b29957d2d895dc4e69a8d398827434530b742a0420ec2cbe1dd98aeac419fcc3b0a6f79f6e77ca1257fe855dd7dda777	common_voice_ha_28665687.wav	kana son ka bani bayani akan yanci?	{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28665687.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 32000}}
15704a86f977d5f4ad029435fea9787b0c79b27ead693ddeb4d77e22d74806bebe1de10f28f8c63d93f0fcf0c8c866fe000fe9475799d789cf9e9512c39a38a3	common_voice_ha_35119859.wav	ina tunanin zai yi yawa.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_35119859.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05,  0.00000000e+00,  0.00000000e+00]), 'sampling_rate': 32000}}"
2d064b1d76ccebcbd57554c798b54038575a86f59069590872c9a29fdfde549cb058d2c45b58c13d855a159be39ef020f1ebd1e2b24620142145f86566bbf1b9	common_voice_ha_32855112.wav	ina son wannan aikin.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_32855112.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05,  0.00000000e+00]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30485260.wav	aliko cikakken saurayi ne.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30485260.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_28802333.wav	an bada abincin rana.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28802333.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
        0.00000000e+00,  0.00000000e+00, -3.05175781e-05]), 'sampling_rate': 32000}}"
15704a86f977d5f4ad029435fea9787b0c79b27ead693ddeb4d77e22d74806bebe1de10f28f8c63d93f0fcf0c8c866fe000fe9475799d789cf9e9512c39a38a3	common_voice_ha_35119657.wav	sun bi wannan hanyar.	{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_35119657.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 32000}}
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30486681.wav	tafiyar mil dubu yana farawa da mataki guda.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30486681.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05,  0.00000000e+00,  6.10351562e-05]), 'sampling_rate': 32000}}"
15704a86f977d5f4ad029435fea9787b0c79b27ead693ddeb4d77e22d74806bebe1de10f28f8c63d93f0fcf0c8c866fe000fe9475799d789cf9e9512c39a38a3	common_voice_ha_35030251.wav	ko nima.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_35030251.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
8ccc91ca052c604cf86fefd873946766c4635ea955459dbfa2eda8a4049ebc817c4e2cd76f180cef9b83790dcccada3822e977ff0eb3130261a8edb44041c36a	common_voice_ha_28688459.wav	akwai kokwanto da yawa ga yaron.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28688459.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
        0.00000000e+00,  0.00000000e+00, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30351914.wav	jami ya kasa gane me yasa duk suke kama.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30351914.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
        0.00000000e+00, -3.05175781e-05,  0.00000000e+00]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30320607.wav	yana gama aikinsa.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30320607.wav', 'array': array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, ...,
       0.00000000e+00, 6.10351562e-05, 1.22070312e-04]), 'sampling_rate': 32000}}"
15704a86f977d5f4ad029435fea9787b0c79b27ead693ddeb4d77e22d74806bebe1de10f28f8c63d93f0fcf0c8c866fe000fe9475799d789cf9e9512c39a38a3	common_voice_ha_35023202.wav	musa ya ce akwai yuwuwar ya yi hakan.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_35023202.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_27016245.wav	matashin da yake tare da matuƙin jirgin ya mutu.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_27016245.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30322862.wav	zai fi idan aka raba jami'an tsaron zuwa gida biyar.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30322862.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -4.57763672e-04, -3.05175781e-05, -4.57763672e-04]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_28492029.wav	zan yi hakan idan ka biya ni.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28492029.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
f6eb0a9ba66e98eeec2c36585fdd0f17b29957d2d895dc4e69a8d398827434530b742a0420ec2cbe1dd98aeac419fcc3b0a6f79f6e77ca1257fe855dd7dda777	common_voice_ha_26875298.wav	gaskiya ban bugu ba kamar wancan lokacin da ka ganni.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_26875298.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05,  0.00000000e+00,  0.00000000e+00]), 'sampling_rate': 32000}}"
8ccc91ca052c604cf86fefd873946766c4635ea955459dbfa2eda8a4049ebc817c4e2cd76f180cef9b83790dcccada3822e977ff0eb3130261a8edb44041c36a	common_voice_ha_28688674.wav	aliyu ba zai yi magana da kai ba.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28688674.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -9.15527344e-05,  3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_28410835.wav	babu sanannen rigakafi ko wata kulawa domin kawar da ita.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28410835.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30396405.wav	ban san girman takalimin da musa ke sakawa ba.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30396405.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -6.10351562e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_30309774.wav	baki daya abinda hassan da zulai za su yi gobe shine zuwa makaranta.	{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_30309774.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 32000}}
f6eb0a9ba66e98eeec2c36585fdd0f17b29957d2d895dc4e69a8d398827434530b742a0420ec2cbe1dd98aeac419fcc3b0a6f79f6e77ca1257fe855dd7dda777	common_voice_ha_26877953.wav	muna da abin sha da yawa da za mu sha.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_26877953.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05,  0.00000000e+00, -3.05175781e-05]), 'sampling_rate': 32000}}"
f6eb0a9ba66e98eeec2c36585fdd0f17b29957d2d895dc4e69a8d398827434530b742a0420ec2cbe1dd98aeac419fcc3b0a6f79f6e77ca1257fe855dd7dda777	common_voice_ha_26838942.wav	kawai muna son ku san mun damu.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_26838942.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
8ccc91ca052c604cf86fefd873946766c4635ea955459dbfa2eda8a4049ebc817c4e2cd76f180cef9b83790dcccada3822e977ff0eb3130261a8edb44041c36a	common_voice_ha_28688615.wav	shugaban injiniyoyin ya yi bincike kafaɗa da kafaɗa tare da mataimakinsa.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28688615.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
        3.05175781e-05,  3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
f6eb0a9ba66e98eeec2c36585fdd0f17b29957d2d895dc4e69a8d398827434530b742a0420ec2cbe1dd98aeac419fcc3b0a6f79f6e77ca1257fe855dd7dda777	common_voice_ha_26879310.wav	mene ne amfaninka a waje na?	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_26879310.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'sampling_rate': 32000}}"
f6eb0a9ba66e98eeec2c36585fdd0f17b29957d2d895dc4e69a8d398827434530b742a0420ec2cbe1dd98aeac419fcc3b0a6f79f6e77ca1257fe855dd7dda777	common_voice_ha_26878504.wav	kasuwanci na bukatar izinin gwamnati kafin su sake-ɗude.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_26878504.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -3.05175781e-05,  0.00000000e+00]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_28491202.wav	babu iyaka ga ci gaban mutum.	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_28491202.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
       -3.05175781e-05, -6.10351562e-05, -9.15527344e-05]), 'sampling_rate': 32000}}"
833526fccd4a424b8c98bcba0a3f58033530c54a8583c2ceebc9590281b0a02d6cb92bc568d5fa6f24bb87c58d4c8424b10e465848e5f784c871e7158b1241b2	common_voice_ha_29182969.wav	na damu kwarai da wannan zafin kirji	"{'audio': {'path': '/content/drive/MyDrive/research bert/dataset_name/train/common_voice_ha_29182969.wav', 'array': array([ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
        0.00000000e+00, -6.10351562e-05,  3.05175781e-05]), 'sampling_rate': 32000}}"
